카메라 번호,주소,상세 설명,측정 시작 시간,측정 종료 시간,카메라 통과 인원 (IN),카메라 통과 인원 (OUT),데이터입력시간
1,율곡로3길 50,덕성여고 앞,2020-04-24 23:10,2020-04-24 23:20,8297,5879,2020-04-24 23:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-24 23:10,2020-04-24 23:20,3110,3535,2020-04-24 23:20
3,북촌로11길 1,돈미약국 앞,2020-04-24 23:20,2020-04-24 23:30,2235,2086,2020-04-24 23:30
2,계동길 69,계동교회 앞,2020-04-24 23:20,2020-04-24 23:30,6668,8100,2020-04-24 23:30
1,율곡로3길 50,덕성여고 앞,2020-04-24 23:20,2020-04-24 23:30,8311,5887,2020-04-24 23:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-24 23:20,2020-04-24 23:30,3123,3540,2020-04-24 23:30
3,북촌로11길 1,돈미약국 앞,2020-04-24 23:30,2020-04-24 23:40,2235,2086,2020-04-24 23:40
2,계동길 69,계동교회 앞,2020-04-24 23:30,2020-04-24 23:40,6672,8111,2020-04-24 23:40
1,율곡로3길 50,덕성여고 앞,2020-04-24 23:30,2020-04-24 23:40,8319,5900,2020-04-24 23:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-24 23:30,2020-04-24 23:40,3129,3541,2020-04-24 23:40
3,북촌로11길 1,돈미약국 앞,2020-04-24 23:40,2020-04-24 23:50,2250,2093,2020-04-24 23:50
2,계동길 69,계동교회 앞,2020-04-24 23:40,2020-04-24 23:50,6676,8118,2020-04-24 23:50
1,율곡로3길 50,덕성여고 앞,2020-04-24 23:40,2020-04-24 23:50,8343,5907,2020-04-24 23:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-24 23:40,2020-04-24 23:50,3138,3552,2020-04-24 23:50
1,율곡로3길 50,덕성여고 앞,2020-04-25 0:00,2020-04-25 0:10,20,1,2020-04-25 0:10
2,계동길 69,계동교회 앞,2020-04-25 0:00,2020-04-25 0:10,6,3,2020-04-25 0:10
3,북촌로11길 1,돈미약국 앞,2020-04-25 0:00,2020-04-25 0:10,13,1,2020-04-25 0:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 0:00,2020-04-25 0:10,3,0,2020-04-25 0:10
1,율곡로3길 50,덕성여고 앞,2020-04-25 0:10,2020-04-25 0:20,25,1,2020-04-25 0:20
2,계동길 69,계동교회 앞,2020-04-25 0:10,2020-04-25 0:20,13,12,2020-04-25 0:20
3,북촌로11길 1,돈미약국 앞,2020-04-25 0:10,2020-04-25 0:20,13,1,2020-04-25 0:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 0:10,2020-04-25 0:20,8,2,2020-04-25 0:20
1,율곡로3길 50,덕성여고 앞,2020-04-25 0:20,2020-04-25 0:30,44,3,2020-04-25 0:30
2,계동길 69,계동교회 앞,2020-04-25 0:20,2020-04-25 0:30,29,25,2020-04-25 0:30
3,북촌로11길 1,돈미약국 앞,2020-04-25 0:20,2020-04-25 0:30,13,1,2020-04-25 0:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 0:20,2020-04-25 0:30,13,21,2020-04-25 0:30
1,율곡로3길 50,덕성여고 앞,2020-04-25 0:30,2020-04-25 0:40,44,6,2020-04-25 0:40
2,계동길 69,계동교회 앞,2020-04-25 0:30,2020-04-25 0:40,36,31,2020-04-25 0:40
3,북촌로11길 1,돈미약국 앞,2020-04-25 0:30,2020-04-25 0:40,13,1,2020-04-25 0:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 0:30,2020-04-25 0:40,31,38,2020-04-25 0:40
1,율곡로3길 50,덕성여고 앞,2020-04-25 0:40,2020-04-25 0:50,46,7,2020-04-25 0:50
2,계동길 69,계동교회 앞,2020-04-25 0:40,2020-04-25 0:50,47,37,2020-04-25 0:50
3,북촌로11길 1,돈미약국 앞,2020-04-25 0:40,2020-04-25 0:50,19,14,2020-04-25 0:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 0:40,2020-04-25 0:50,33,47,2020-04-25 0:50
1,율곡로3길 50,덕성여고 앞,2020-04-25 0:50,2020-04-25 1:00,54,9,2020-04-25 1:00
2,계동길 69,계동교회 앞,2020-04-25 0:50,2020-04-25 1:00,52,43,2020-04-25 1:00
3,북촌로11길 1,돈미약국 앞,2020-04-25 0:50,2020-04-25 1:00,21,16,2020-04-25 1:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 0:50,2020-04-25 1:00,35,61,2020-04-25 1:00
1,율곡로3길 50,덕성여고 앞,2020-04-25 1:00,2020-04-25 1:10,67,10,2020-04-25 1:10
2,계동길 69,계동교회 앞,2020-04-25 1:00,2020-04-25 1:10,57,47,2020-04-25 1:10
3,북촌로11길 1,돈미약국 앞,2020-04-25 1:00,2020-04-25 1:10,25,16,2020-04-25 1:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 1:00,2020-04-25 1:10,35,61,2020-04-25 1:10
1,율곡로3길 50,덕성여고 앞,2020-04-25 1:10,2020-04-25 1:20,79,11,2020-04-25 1:20
2,계동길 69,계동교회 앞,2020-04-25 1:10,2020-04-25 1:20,60,52,2020-04-25 1:20
3,북촌로11길 1,돈미약국 앞,2020-04-25 1:10,2020-04-25 1:20,25,16,2020-04-25 1:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 1:10,2020-04-25 1:20,45,74,2020-04-25 1:20
1,율곡로3길 50,덕성여고 앞,2020-04-25 1:20,2020-04-25 1:30,85,11,2020-04-25 1:30
2,계동길 69,계동교회 앞,2020-04-25 1:20,2020-04-25 1:30,67,64,2020-04-25 1:30
3,북촌로11길 1,돈미약국 앞,2020-04-25 1:20,2020-04-25 1:30,25,16,2020-04-25 1:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 1:20,2020-04-25 1:30,49,75,2020-04-25 1:30
1,율곡로3길 50,덕성여고 앞,2020-04-25 1:30,2020-04-25 1:40,90,16,2020-04-25 1:40
2,계동길 69,계동교회 앞,2020-04-25 1:30,2020-04-25 1:40,75,65,2020-04-25 1:40
3,북촌로11길 1,돈미약국 앞,2020-04-25 1:30,2020-04-25 1:40,32,16,2020-04-25 1:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 1:30,2020-04-25 1:40,62,85,2020-04-25 1:40
1,율곡로3길 50,덕성여고 앞,2020-04-25 1:40,2020-04-25 1:50,95,17,2020-04-25 1:50
2,계동길 69,계동교회 앞,2020-04-25 1:40,2020-04-25 1:50,77,75,2020-04-25 1:50
3,북촌로11길 1,돈미약국 앞,2020-04-25 1:40,2020-04-25 1:50,34,16,2020-04-25 1:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 1:40,2020-04-25 1:50,69,92,2020-04-25 1:50
1,율곡로3길 50,덕성여고 앞,2020-04-25 1:50,2020-04-25 2:00,95,17,2020-04-25 2:00
2,계동길 69,계동교회 앞,2020-04-25 1:50,2020-04-25 2:00,77,77,2020-04-25 2:00
3,북촌로11길 1,돈미약국 앞,2020-04-25 1:50,2020-04-25 2:00,38,18,2020-04-25 2:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 1:50,2020-04-25 2:00,72,96,2020-04-25 2:00
1,율곡로3길 50,덕성여고 앞,2020-04-25 2:00,2020-04-25 2:10,107,18,2020-04-25 2:10
2,계동길 69,계동교회 앞,2020-04-25 2:00,2020-04-25 2:10,89,89,2020-04-25 2:10
3,북촌로11길 1,돈미약국 앞,2020-04-25 2:00,2020-04-25 2:10,42,18,2020-04-25 2:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 2:00,2020-04-25 2:10,74,97,2020-04-25 2:10
1,율곡로3길 50,덕성여고 앞,2020-04-25 2:10,2020-04-25 2:20,107,21,2020-04-25 2:20
2,계동길 69,계동교회 앞,2020-04-25 2:10,2020-04-25 2:20,96,101,2020-04-25 2:20
3,북촌로11길 1,돈미약국 앞,2020-04-25 2:10,2020-04-25 2:20,44,18,2020-04-25 2:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 2:10,2020-04-25 2:20,81,104,2020-04-25 2:20
1,율곡로3길 50,덕성여고 앞,2020-04-25 2:20,2020-04-25 2:30,107,21,2020-04-25 2:30
2,계동길 69,계동교회 앞,2020-04-25 2:20,2020-04-25 2:30,97,101,2020-04-25 2:30
3,북촌로11길 1,돈미약국 앞,2020-04-25 2:20,2020-04-25 2:30,44,18,2020-04-25 2:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 2:20,2020-04-25 2:30,82,104,2020-04-25 2:30
1,율곡로3길 50,덕성여고 앞,2020-04-25 2:30,2020-04-25 2:40,126,21,2020-04-25 2:40
2,계동길 69,계동교회 앞,2020-04-25 2:30,2020-04-25 2:40,99,108,2020-04-25 2:40
3,북촌로11길 1,돈미약국 앞,2020-04-25 2:30,2020-04-25 2:40,46,18,2020-04-25 2:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 2:30,2020-04-25 2:40,93,106,2020-04-25 2:40
1,율곡로3길 50,덕성여고 앞,2020-04-25 2:40,2020-04-25 2:50,126,25,2020-04-25 2:50
2,계동길 69,계동교회 앞,2020-04-25 2:40,2020-04-25 2:50,101,118,2020-04-25 2:50
3,북촌로11길 1,돈미약국 앞,2020-04-25 2:40,2020-04-25 2:50,52,24,2020-04-25 2:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 2:40,2020-04-25 2:50,93,106,2020-04-25 2:50
1,율곡로3길 50,덕성여고 앞,2020-04-25 2:50,2020-04-25 3:00,126,25,2020-04-25 3:00
2,계동길 69,계동교회 앞,2020-04-25 2:50,2020-04-25 3:00,101,126,2020-04-25 3:00
3,북촌로11길 1,돈미약국 앞,2020-04-25 2:50,2020-04-25 3:00,52,24,2020-04-25 3:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 2:50,2020-04-25 3:00,95,106,2020-04-25 3:00
1,율곡로3길 50,덕성여고 앞,2020-04-25 3:00,2020-04-25 3:10,129,26,2020-04-25 3:10
2,계동길 69,계동교회 앞,2020-04-25 3:00,2020-04-25 3:10,106,135,2020-04-25 3:10
3,북촌로11길 1,돈미약국 앞,2020-04-25 3:00,2020-04-25 3:10,52,24,2020-04-25 3:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 3:00,2020-04-25 3:10,105,107,2020-04-25 3:10
1,율곡로3길 50,덕성여고 앞,2020-04-25 3:10,2020-04-25 3:20,148,30,2020-04-25 3:20
2,계동길 69,계동교회 앞,2020-04-25 3:10,2020-04-25 3:20,106,136,2020-04-25 3:20
3,북촌로11길 1,돈미약국 앞,2020-04-25 3:10,2020-04-25 3:20,54,24,2020-04-25 3:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 3:10,2020-04-25 3:20,105,111,2020-04-25 3:20
1,율곡로3길 50,덕성여고 앞,2020-04-25 3:20,2020-04-25 3:30,162,31,2020-04-25 3:30
2,계동길 69,계동교회 앞,2020-04-25 3:20,2020-04-25 3:30,107,136,2020-04-25 3:30
3,북촌로11길 1,돈미약국 앞,2020-04-25 3:20,2020-04-25 3:30,56,24,2020-04-25 3:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 3:20,2020-04-25 3:30,107,112,2020-04-25 3:30
1,율곡로3길 50,덕성여고 앞,2020-04-25 3:30,2020-04-25 3:40,166,32,2020-04-25 3:40
2,계동길 69,계동교회 앞,2020-04-25 3:30,2020-04-25 3:40,110,136,2020-04-25 3:40
3,북촌로11길 1,돈미약국 앞,2020-04-25 3:30,2020-04-25 3:40,56,28,2020-04-25 3:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 3:30,2020-04-25 3:40,107,112,2020-04-25 3:40
1,율곡로3길 50,덕성여고 앞,2020-04-25 3:40,2020-04-25 3:50,187,36,2020-04-25 3:50
2,계동길 69,계동교회 앞,2020-04-25 3:40,2020-04-25 3:50,110,137,2020-04-25 3:50
3,북촌로11길 1,돈미약국 앞,2020-04-25 3:40,2020-04-25 3:50,56,32,2020-04-25 3:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 3:40,2020-04-25 3:50,108,116,2020-04-25 3:50
1,율곡로3길 50,덕성여고 앞,2020-04-25 3:50,2020-04-25 4:00,187,36,2020-04-25 4:00
2,계동길 69,계동교회 앞,2020-04-25 3:50,2020-04-25 4:00,112,142,2020-04-25 4:00
3,북촌로11길 1,돈미약국 앞,2020-04-25 3:50,2020-04-25 4:00,75,32,2020-04-25 4:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 3:50,2020-04-25 4:00,109,117,2020-04-25 4:00
1,율곡로3길 50,덕성여고 앞,2020-04-25 4:00,2020-04-25 4:10,187,36,2020-04-25 4:10
2,계동길 69,계동교회 앞,2020-04-25 4:00,2020-04-25 4:10,114,142,2020-04-25 4:10
3,북촌로11길 1,돈미약국 앞,2020-04-25 4:00,2020-04-25 4:10,82,35,2020-04-25 4:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 4:00,2020-04-25 4:10,111,118,2020-04-25 4:10
1,율곡로3길 50,덕성여고 앞,2020-04-25 4:10,2020-04-25 4:20,193,37,2020-04-25 4:20
2,계동길 69,계동교회 앞,2020-04-25 4:10,2020-04-25 4:20,121,144,2020-04-25 4:20
3,북촌로11길 1,돈미약국 앞,2020-04-25 4:10,2020-04-25 4:20,82,35,2020-04-25 4:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 4:10,2020-04-25 4:20,120,129,2020-04-25 4:20
1,율곡로3길 50,덕성여고 앞,2020-04-25 4:20,2020-04-25 4:30,208,44,2020-04-25 4:30
2,계동길 69,계동교회 앞,2020-04-25 4:20,2020-04-25 4:30,123,166,2020-04-25 4:30
3,북촌로11길 1,돈미약국 앞,2020-04-25 4:20,2020-04-25 4:30,82,39,2020-04-25 4:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 4:20,2020-04-25 4:30,120,131,2020-04-25 4:30
1,율곡로3길 50,덕성여고 앞,2020-04-25 4:30,2020-04-25 4:40,222,47,2020-04-25 4:40
2,계동길 69,계동교회 앞,2020-04-25 4:30,2020-04-25 4:40,123,177,2020-04-25 4:40
3,북촌로11길 1,돈미약국 앞,2020-04-25 4:30,2020-04-25 4:40,82,39,2020-04-25 4:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 4:30,2020-04-25 4:40,123,136,2020-04-25 4:40
1,율곡로3길 50,덕성여고 앞,2020-04-25 4:40,2020-04-25 4:50,228,47,2020-04-25 4:50
2,계동길 69,계동교회 앞,2020-04-25 4:40,2020-04-25 4:50,124,181,2020-04-25 4:50
3,북촌로11길 1,돈미약국 앞,2020-04-25 4:40,2020-04-25 4:50,82,39,2020-04-25 4:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 4:40,2020-04-25 4:50,123,136,2020-04-25 4:50
1,율곡로3길 50,덕성여고 앞,2020-04-25 4:50,2020-04-25 5:00,228,47,2020-04-25 5:00
2,계동길 69,계동교회 앞,2020-04-25 4:50,2020-04-25 5:00,129,192,2020-04-25 5:00
3,북촌로11길 1,돈미약국 앞,2020-04-25 4:50,2020-04-25 5:00,82,41,2020-04-25 5:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 4:50,2020-04-25 5:00,126,137,2020-04-25 5:00
1,율곡로3길 50,덕성여고 앞,2020-04-25 5:00,2020-04-25 5:10,235,47,2020-04-25 5:10
2,계동길 69,계동교회 앞,2020-04-25 5:00,2020-04-25 5:10,129,192,2020-04-25 5:10
3,북촌로11길 1,돈미약국 앞,2020-04-25 5:00,2020-04-25 5:10,82,41,2020-04-25 5:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 5:00,2020-04-25 5:10,131,138,2020-04-25 5:10
1,율곡로3길 50,덕성여고 앞,2020-04-25 5:10,2020-04-25 5:20,237,47,2020-04-25 5:20
2,계동길 69,계동교회 앞,2020-04-25 5:10,2020-04-25 5:20,129,199,2020-04-25 5:20
3,북촌로11길 1,돈미약국 앞,2020-04-25 5:10,2020-04-25 5:20,84,41,2020-04-25 5:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 5:10,2020-04-25 5:20,132,138,2020-04-25 5:20
1,율곡로3길 50,덕성여고 앞,2020-04-25 5:20,2020-04-25 5:30,246,50,2020-04-25 5:30
2,계동길 69,계동교회 앞,2020-04-25 5:20,2020-04-25 5:30,129,204,2020-04-25 5:30
3,북촌로11길 1,돈미약국 앞,2020-04-25 5:20,2020-04-25 5:30,85,54,2020-04-25 5:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 5:20,2020-04-25 5:30,135,139,2020-04-25 5:30
1,율곡로3길 50,덕성여고 앞,2020-04-25 5:30,2020-04-25 5:40,257,50,2020-04-25 5:40
2,계동길 69,계동교회 앞,2020-04-25 5:30,2020-04-25 5:40,129,208,2020-04-25 5:40
3,북촌로11길 1,돈미약국 앞,2020-04-25 5:30,2020-04-25 5:40,85,71,2020-04-25 5:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 5:30,2020-04-25 5:40,138,141,2020-04-25 5:40
1,율곡로3길 50,덕성여고 앞,2020-04-25 5:40,2020-04-25 5:50,262,61,2020-04-25 5:50
2,계동길 69,계동교회 앞,2020-04-25 5:40,2020-04-25 5:50,137,217,2020-04-25 5:50
3,북촌로11길 1,돈미약국 앞,2020-04-25 5:40,2020-04-25 5:50,88,77,2020-04-25 5:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 5:40,2020-04-25 5:50,140,154,2020-04-25 5:50
1,율곡로3길 50,덕성여고 앞,2020-04-25 5:50,2020-04-25 6:00,262,61,2020-04-25 6:00
2,계동길 69,계동교회 앞,2020-04-25 5:50,2020-04-25 6:00,166,249,2020-04-25 6:00
3,북촌로11길 1,돈미약국 앞,2020-04-25 5:50,2020-04-25 6:00,88,77,2020-04-25 6:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 5:50,2020-04-25 6:00,145,167,2020-04-25 6:00
1,율곡로3길 50,덕성여고 앞,2020-04-25 6:00,2020-04-25 6:10,263,64,2020-04-25 6:10
2,계동길 69,계동교회 앞,2020-04-25 6:00,2020-04-25 6:10,196,294,2020-04-25 6:10
3,북촌로11길 1,돈미약국 앞,2020-04-25 6:00,2020-04-25 6:10,91,77,2020-04-25 6:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 6:00,2020-04-25 6:10,149,167,2020-04-25 6:10
1,율곡로3길 50,덕성여고 앞,2020-04-25 6:10,2020-04-25 6:20,272,65,2020-04-25 6:20
2,계동길 69,계동교회 앞,2020-04-25 6:10,2020-04-25 6:20,238,325,2020-04-25 6:20
3,북촌로11길 1,돈미약국 앞,2020-04-25 6:10,2020-04-25 6:20,92,89,2020-04-25 6:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 6:10,2020-04-25 6:20,149,167,2020-04-25 6:20
1,율곡로3길 50,덕성여고 앞,2020-04-25 6:20,2020-04-25 6:30,272,67,2020-04-25 6:30
2,계동길 69,계동교회 앞,2020-04-25 6:20,2020-04-25 6:30,291,380,2020-04-25 6:30
3,북촌로11길 1,돈미약국 앞,2020-04-25 6:20,2020-04-25 6:30,98,92,2020-04-25 6:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 6:20,2020-04-25 6:30,149,167,2020-04-25 6:30
1,율곡로3길 50,덕성여고 앞,2020-04-25 6:30,2020-04-25 6:40,283,70,2020-04-25 6:40
2,계동길 69,계동교회 앞,2020-04-25 6:30,2020-04-25 6:40,346,420,2020-04-25 6:40
3,북촌로11길 1,돈미약국 앞,2020-04-25 6:30,2020-04-25 6:40,100,95,2020-04-25 6:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 6:30,2020-04-25 6:40,153,167,2020-04-25 6:40
1,율곡로3길 50,덕성여고 앞,2020-04-25 6:40,2020-04-25 6:50,289,71,2020-04-25 6:50
2,계동길 69,계동교회 앞,2020-04-25 6:40,2020-04-25 6:50,364,436,2020-04-25 6:50
3,북촌로11길 1,돈미약국 앞,2020-04-25 6:40,2020-04-25 6:50,102,102,2020-04-25 6:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 6:40,2020-04-25 6:50,159,169,2020-04-25 6:50
1,율곡로3길 50,덕성여고 앞,2020-04-25 6:50,2020-04-25 7:00,295,71,2020-04-25 7:00
2,계동길 69,계동교회 앞,2020-04-25 6:50,2020-04-25 7:00,418,485,2020-04-25 7:00
3,북촌로11길 1,돈미약국 앞,2020-04-25 6:50,2020-04-25 7:00,108,108,2020-04-25 7:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 6:50,2020-04-25 7:00,165,173,2020-04-25 7:00
1,율곡로3길 50,덕성여고 앞,2020-04-25 7:00,2020-04-25 7:10,307,73,2020-04-25 7:10
2,계동길 69,계동교회 앞,2020-04-25 7:00,2020-04-25 7:10,475,522,2020-04-25 7:10
3,북촌로11길 1,돈미약국 앞,2020-04-25 7:00,2020-04-25 7:10,120,116,2020-04-25 7:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 7:00,2020-04-25 7:10,167,177,2020-04-25 7:10
1,율곡로3길 50,덕성여고 앞,2020-04-25 7:10,2020-04-25 7:20,314,77,2020-04-25 7:20
2,계동길 69,계동교회 앞,2020-04-25 7:10,2020-04-25 7:20,519,552,2020-04-25 7:20
3,북촌로11길 1,돈미약국 앞,2020-04-25 7:10,2020-04-25 7:20,120,118,2020-04-25 7:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 7:10,2020-04-25 7:20,168,179,2020-04-25 7:20
1,율곡로3길 50,덕성여고 앞,2020-04-25 7:20,2020-04-25 7:30,322,83,2020-04-25 7:30
2,계동길 69,계동교회 앞,2020-04-25 7:20,2020-04-25 7:30,567,592,2020-04-25 7:30
3,북촌로11길 1,돈미약국 앞,2020-04-25 7:20,2020-04-25 7:30,141,127,2020-04-25 7:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 7:20,2020-04-25 7:30,178,179,2020-04-25 7:30
1,율곡로3길 50,덕성여고 앞,2020-04-25 7:30,2020-04-25 7:40,330,84,2020-04-25 7:40
2,계동길 69,계동교회 앞,2020-04-25 7:30,2020-04-25 7:40,624,634,2020-04-25 7:40
3,북촌로11길 1,돈미약국 앞,2020-04-25 7:30,2020-04-25 7:40,142,129,2020-04-25 7:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 7:30,2020-04-25 7:40,181,180,2020-04-25 7:40
1,율곡로3길 50,덕성여고 앞,2020-04-25 7:40,2020-04-25 7:50,356,91,2020-04-25 7:50
2,계동길 69,계동교회 앞,2020-04-25 7:40,2020-04-25 7:50,726,706,2020-04-25 7:50
3,북촌로11길 1,돈미약국 앞,2020-04-25 7:40,2020-04-25 7:50,149,135,2020-04-25 7:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 7:40,2020-04-25 7:50,185,182,2020-04-25 7:50
1,율곡로3길 50,덕성여고 앞,2020-04-25 7:50,2020-04-25 8:00,365,94,2020-04-25 8:00
2,계동길 69,계동교회 앞,2020-04-25 7:50,2020-04-25 8:00,780,767,2020-04-25 8:00
3,북촌로11길 1,돈미약국 앞,2020-04-25 7:50,2020-04-25 8:00,157,136,2020-04-25 8:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 7:50,2020-04-25 8:00,186,186,2020-04-25 8:00
1,율곡로3길 50,덕성여고 앞,2020-04-25 8:00,2020-04-25 8:10,375,106,2020-04-25 8:10
2,계동길 69,계동교회 앞,2020-04-25 8:00,2020-04-25 8:10,856,816,2020-04-25 8:10
3,북촌로11길 1,돈미약국 앞,2020-04-25 8:00,2020-04-25 8:10,161,145,2020-04-25 8:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 8:00,2020-04-25 8:10,190,202,2020-04-25 8:10
1,율곡로3길 50,덕성여고 앞,2020-04-25 8:10,2020-04-25 8:20,385,112,2020-04-25 8:20
2,계동길 69,계동교회 앞,2020-04-25 8:10,2020-04-25 8:20,974,898,2020-04-25 8:20
3,북촌로11길 1,돈미약국 앞,2020-04-25 8:10,2020-04-25 8:20,163,158,2020-04-25 8:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 8:10,2020-04-25 8:20,195,228,2020-04-25 8:20
1,율곡로3길 50,덕성여고 앞,2020-04-25 8:20,2020-04-25 8:30,400,121,2020-04-25 8:30
2,계동길 69,계동교회 앞,2020-04-25 8:20,2020-04-25 8:30,1064,967,2020-04-25 8:30
3,북촌로11길 1,돈미약국 앞,2020-04-25 8:20,2020-04-25 8:30,176,161,2020-04-25 8:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 8:20,2020-04-25 8:30,203,236,2020-04-25 8:30
1,율곡로3길 50,덕성여고 앞,2020-04-25 8:30,2020-04-25 8:40,416,121,2020-04-25 8:40
2,계동길 69,계동교회 앞,2020-04-25 8:30,2020-04-25 8:40,1138,1041,2020-04-25 8:40
3,북촌로11길 1,돈미약국 앞,2020-04-25 8:30,2020-04-25 8:40,178,179,2020-04-25 8:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 8:30,2020-04-25 8:40,206,255,2020-04-25 8:40
1,율곡로3길 50,덕성여고 앞,2020-04-25 8:40,2020-04-25 8:50,430,126,2020-04-25 8:50
2,계동길 69,계동교회 앞,2020-04-25 8:40,2020-04-25 8:50,1192,1100,2020-04-25 8:50
3,북촌로11길 1,돈미약국 앞,2020-04-25 8:40,2020-04-25 8:50,181,191,2020-04-25 8:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-04-25 8:40,2020-04-25 8:50,213,269,2020-04-25 8:50
1,율곡로3길 50,덕성여고 앞,2020-04-25 8:50,2020-04-25 9:00,447,126,2020-04-25 9:00
